realtime_start,obs_date,revenue,realtime_end
11/7/18,4/1/15,52285,11/7/18
11/7/18,5/1/15,55409,11/7/18
11/7/18,6/1/15,52042,11/7/18
11/7/18,7/1/15,53140,11/7/18
11/7/18,8/1/15,53176,11/7/18
11/7/18,9/1/15,50762,11/7/18
11/7/18,10/1/15,54048,11/7/18
11/7/18,11/1/15,50283,11/7/18
11/7/18,12/1/15,54663,11/7/18
11/7/18,1/1/16,50206,11/7/18
11/7/18,2/1/16,51685,11/7/18
11/7/18,3/1/16,56126,11/7/18
11/7/18,4/1/16,56637,11/7/18
11/7/18,5/1/16,57341,11/7/18
11/7/18,6/1/16,54907,11/7/18
11/7/18,7/1/16,56247,11/7/18
11/7/18,8/1/16,55337,11/7/18
11/7/18,9/1/16,54341,11/7/18
11/7/18,10/1/16,55646,11/7/18
11/7/18,11/1/16,53043,11/7/18
11/7/18,12/1/16,57051,11/7/18
11/7/18,1/1/17,52245,11/7/18
11/7/18,2/1/17,51905,11/7/18
11/7/18,3/1/17,59059,11/7/18
11/7/18,4/1/17,57364,11/7/18
11/7/18,5/1/17,58806,11/7/18
11/7/18,6/1/17,57248,11/7/18
11/7/18,7/1/17,57070,11/7/18
11/7/18,8/1/17,57070,11/7/18
11/7/18,9/1/17,55572,11/7/18
11/7/18,10/1/17,56592,11/7/18
11/7/18,11/1/17,54201,11/7/18
11/7/18,12/1/17,59497,11/7/18
11/7/18,1/1/18,53154,11/7/18
11/7/18,2/1/18,53403,11/7/18
11/7/18,3/1/18,61928,11/7/18
11/7/18,4/1/18,59005,11/7/18
11/7/18,5/1/18,62984,11/7/18
11/7/18,6/1/18,62443,11/7/18
11/7/18,7/1/18,62319,11/7/18
11/7/18,8/1/18,63382,11/7/18
11/7/18,9/1/18,58818,11/7/18
